,Adipocytes_Adipocytes,Adipocytes_DendriticCells,Adipocytes_Endothelialcells,Adipocytes_Fibroblasts,Adipocytes_Macrophages,Adipocytes_B.Cell,Adipocytes_Cancercell,Adipocytes_CD4.T.Cell,Adipocytes_CD8.T.Cell,Adipocytes_Mastcells,Adipocytes_Monocytes,Adipocytes_Neutrophils,Adipocytes_NKcells,DendriticCells_Adipocytes,DendriticCells_DendriticCells,DendriticCells_Endothelialcells,DendriticCells_Fibroblasts,DendriticCells_Macrophages,DendriticCells_B.Cell,DendriticCells_Cancercell,DendriticCells_CD4.T.Cell,DendriticCells_CD8.T.Cell,DendriticCells_Mastcells,DendriticCells_Monocytes,DendriticCells_Neutrophils,DendriticCells_NKcells,Endothelialcells_Adipocytes,Endothelialcells_DendriticCells,Endothelialcells_Endothelialcells,Endothelialcells_Fibroblasts,Endothelialcells_Macrophages,Endothelialcells_B.Cell,Endothelialcells_Cancercell,Endothelialcells_CD4.T.Cell,Endothelialcells_CD8.T.Cell,Endothelialcells_Mastcells,Endothelialcells_Monocytes,Endothelialcells_Neutrophils,Endothelialcells_NKcells,Fibroblasts_Adipocytes,Fibroblasts_DendriticCells,Fibroblasts_Endothelialcells,Fibroblasts_Fibroblasts,Fibroblasts_Macrophages,Fibroblasts_B.Cell,Fibroblasts_Cancercell,Fibroblasts_CD4.T.Cell,Fibroblasts_CD8.T.Cell,Fibroblasts_Mastcells,Fibroblasts_Monocytes,Fibroblasts_Neutrophils,Fibroblasts_NKcells,Macrophages_Adipocytes,Macrophages_DendriticCells,Macrophages_Endothelialcells,Macrophages_Fibroblasts,Macrophages_Macrophages,Macrophages_B.Cell,Macrophages_Cancercell,Macrophages_CD4.T.Cell,Macrophages_CD8.T.Cell,Macrophages_Mastcells,Macrophages_Monocytes,Macrophages_Neutrophils,Macrophages_NKcells,B.Cell_Adipocytes,B.Cell_DendriticCells,B.Cell_Endothelialcells,B.Cell_Fibroblasts,B.Cell_Macrophages,B.Cell_B.Cell,B.Cell_Cancercell,B.Cell_CD4.T.Cell,B.Cell_CD8.T.Cell,B.Cell_Mastcells,B.Cell_Monocytes,B.Cell_Neutrophils,B.Cell_NKcells,Cancercell_Adipocytes,Cancercell_DendriticCells,Cancercell_Endothelialcells,Cancercell_Fibroblasts,Cancercell_Macrophages,Cancercell_B.Cell,Cancercell_Cancercell,Cancercell_CD4.T.Cell,Cancercell_CD8.T.Cell,Cancercell_Mastcells,Cancercell_Monocytes,Cancercell_Neutrophils,Cancercell_NKcells,CD4.T.Cell_Adipocytes,CD4.T.Cell_DendriticCells,CD4.T.Cell_Endothelialcells,CD4.T.Cell_Fibroblasts,CD4.T.Cell_Macrophages,CD4.T.Cell_B.Cell,CD4.T.Cell_Cancercell,CD4.T.Cell_CD4.T.Cell,CD4.T.Cell_CD8.T.Cell,CD4.T.Cell_Mastcells,CD4.T.Cell_Monocytes,CD4.T.Cell_Neutrophils,CD4.T.Cell_NKcells,CD8.T.Cell_Adipocytes,CD8.T.Cell_DendriticCells,CD8.T.Cell_Endothelialcells,CD8.T.Cell_Fibroblasts,CD8.T.Cell_Macrophages,CD8.T.Cell_B.Cell,CD8.T.Cell_Cancercell,CD8.T.Cell_CD4.T.Cell,CD8.T.Cell_CD8.T.Cell,CD8.T.Cell_Mastcells,CD8.T.Cell_Monocytes,CD8.T.Cell_Neutrophils,CD8.T.Cell_NKcells,Mastcells_Adipocytes,Mastcells_DendriticCells,Mastcells_Endothelialcells,Mastcells_Fibroblasts,Mastcells_Macrophages,Mastcells_B.Cell,Mastcells_Cancercell,Mastcells_CD4.T.Cell,Mastcells_CD8.T.Cell,Mastcells_Mastcells,Mastcells_Monocytes,Mastcells_Neutrophils,Mastcells_NKcells,Monocytes_Adipocytes,Monocytes_DendriticCells,Monocytes_Endothelialcells,Monocytes_Fibroblasts,Monocytes_Macrophages,Monocytes_B.Cell,Monocytes_Cancercell,Monocytes_CD4.T.Cell,Monocytes_CD8.T.Cell,Monocytes_Mastcells,Monocytes_Monocytes,Monocytes_Neutrophils,Monocytes_NKcells,Neutrophils_Adipocytes,Neutrophils_DendriticCells,Neutrophils_Endothelialcells,Neutrophils_Fibroblasts,Neutrophils_Macrophages,Neutrophils_B.Cell,Neutrophils_Cancercell,Neutrophils_CD4.T.Cell,Neutrophils_CD8.T.Cell,Neutrophils_Mastcells,Neutrophils_Monocytes,Neutrophils_Neutrophils,Neutrophils_NKcells,NKcells_Adipocytes,NKcells_DendriticCells,NKcells_Endothelialcells,NKcells_Fibroblasts,NKcells_Macrophages,NKcells_B.Cell,NKcells_Cancercell,NKcells_CD4.T.Cell,NKcells_CD8.T.Cell,NKcells_Mastcells,NKcells_Monocytes,NKcells_Neutrophils,NKcells_NKcells,response
Choueiri_p_001,7.42769276695773,7.69384893125787,7.07765920400613,7.31326934489574,7.33484877587783,7.29242375864256,6.85774349670986,7.7595811214479,8.13979496686698,6.66702493775685,8.16806888489518,8.93903742970691,7.52041069145993,7.40655926959516,7.70699905732598,7.01933018517952,7.34258730723386,7.28259691111495,7.3296713472137,7.04018073514445,7.64461775976641,9.12520754777225,6.71930418139192,7.65915302583089,10.0900540199306,7.38556028649852,7.25356729703554,7.34989959676223,7.00503971432633,7.18732650215352,7.1868887918037,7.11425893860916,6.96748461069543,7.57793160693851,8.75073079096435,6.4549096394713,7.49556960186734,9.6050075671762,7.33039899734149,7.50490357966505,7.2216098238949,7.32216921849758,7.44517537600514,7.44118599940383,7.08009368971106,7.27452744119984,7.46207369668412,8.71512106661619,6.99047364020998,7.24206238234418,9.58013776234787,7.23304514768636,7.22981694293641,8.19583932614236,6.84162030484535,7.14750721926894,7.46161204215504,6.34507826389228,6.78023030665289,7.71161743301875,9.5372272879495,6.66378446836263,8.09998281255224,10.5688341174668,6.45799969164894,6.92402973458827,6.68090084326395,6.69424079492867,6.85284228718948,6.91034523449608,5.81421138134289,6.59928146839426,5.85344529776042,8.4521633080733,6.63600290455061,6.79173790470327,9.62687969103465,5.72058165378701,7.06563056175916,6.84939361337765,6.90721933410481,7.04205642662427,6.78116881912333,5.64278093117042,6.83418512590498,6.30674608402348,7.16099938047652,6.2556623452585,6.85669902362949,8.39527737646488,6.0893506869916,5.9447594603263,6.45744482819586,5.80418146608853,5.92919208084889,5.93324196769387,5.69850267498742,5.75543139109564,5.72663905466564,5.58093196897271,5.5744070348691,6.5860449518418,6.35593288005767,5.58093196897271,6.82644733099771,6.45696721697009,6.6800600569539,6.73520548769665,6.89317293708348,5.88474643388321,6.63332949626751,5.75570213393154,8.45255874592523,6.63844762640132,6.73601361437576,9.60462892218933,5.7232060578443,6.83750854044927,7.33940672755837,6.62035333304779,6.83510292780604,6.7445714950812,5.80623695305535,6.5170923701245,6.5435195958952,6.35159115354844,6.18254654009094,7.34327364988797,6.92505542407628,5.9589972993321,7.61382449205688,7.69603029569065,7.383842885849,7.55225907432206,7.83626247805453,7.30224592726992,7.2967319595995,7.46127073426943,9.06295485226108,7.19736156384271,7.71778720468612,10.1358449437323,7.35260333168413,7.35226448109502,7.10895724333025,7.12028948396288,7.28237991566987,7.28923943836177,6.0955088139602,7.06003194394501,6.29285535197693,8.78766976562255,6.89701699222783,7.10466890412702,10.0473909384009,6.11495050906576,6.60764371889755,7.03401042710406,6.39480326890084,6.53028153702032,6.73456434797904,5.98749041225611,6.22365308235762,6.16257508409128,6.00799682630248,6.11557098101522,7.0294930658372,6.96039350003324,6.00799682630248,TRUE
Choueiri_p_002,7.29923570116793,7.00662883356135,6.91760756160742,7.10377746730082,6.81173396146845,6.35764705795225,7.1115758191379,6.73907465066022,6.65121815483336,6.83806770305345,7.86240718725478,6.20102779748925,6.70367898517352,7.28398246208629,6.85292636025677,7.04606650878708,7.20055597548625,6.85246926056222,5.46374922918167,7.09828837741836,6.37025057048955,6.30615193189384,6.69261348090928,6.83425734994998,5.87934774011579,6.35130902359406,7.34511598335366,7.06569411964911,7.06183710715811,7.09789448450189,6.91179162442803,6.29140241694962,7.00030885617234,6.60941024433631,6.47977503575099,6.80113235710558,7.02346774813096,6.37334315524297,6.53872209243014,6.95368056660362,6.60614757889131,6.54975893527358,6.74716674709183,6.42514311568065,5.66113212968702,6.62152503406677,6.12326168753701,6.03340706697119,6.2295730874283,6.60152643209121,5.78606641590273,6.11314730298276,6.57346750476315,6.31384508698467,6.18173792819982,6.35389168491841,6.0943407967227,5.49296360929615,6.13794336308033,5.80599484684784,5.71017918652369,5.86531273298416,6.32435813435095,5.63407726178249,5.77789865176774,5.59892228364096,5.30180047997307,5.10466275464545,5.41539060420387,5.06339981786246,4.57985154126138,5.13327915006042,4.85161907808317,4.7901980526819,4.68095810799255,5.29397486321809,4.73859829587027,4.8512649618502,6.64867855397301,6.25083198619542,6.30018740438531,6.49260190138138,6.07275770385746,5.17917649512661,6.32939831047002,5.76390176876151,5.68155440441181,5.95304735991372,6.26181260942161,5.29143661514501,5.69347349017393,5.47547658542246,5.16058850493895,5.04442861808439,5.27435403065897,4.94479935410026,4.37313916385761,5.11385077094247,4.79749406046678,4.73367225953017,4.68760376881164,5.15195575849633,4.4619152309794,4.85839798702691,5.54448478480144,5.19424139052852,5.02737727511815,5.35340728551719,4.9838089690951,4.56351305969708,5.24844779214838,4.77723707783929,4.71249227565578,4.66573131081342,5.18580826741615,4.57670111420246,4.77686422292703,6.42092332167054,6.05815318728829,6.14774508591562,6.23160587236768,5.77110330259879,5.01161691447527,5.99930970885081,5.49239265836252,5.45853230975167,5.75124746320888,6.09198732714799,5.27851470403602,5.43269756890137,6.58746967685446,6.16004897864868,6.2319204166599,6.27817347000937,6.00559762445204,5.26803778081451,6.10459799675176,5.72095659482938,5.64882131530637,5.91633456347854,6.15573744796034,5.45523880809711,5.62620413421643,6.02947206874,5.95355653608312,5.78179787056734,5.77332574819692,5.78174581543125,5.00698681989422,5.55810051441365,5.13833964974281,5.0089623581317,5.14385822284305,5.94858040422857,4.85884972453402,5.06159190262676,5.73120865966571,5.39230798914228,5.28769395286345,5.56472372397973,5.2514098642341,4.68514037436278,5.47452241284019,5.03603454519364,4.98212326107221,4.94344148453297,5.384959444164,4.75707412916467,5.0357229255316,FALSE
Choueiri_p_003,8.47559877437488,8.1299531199673,8.17955576041423,8.47732148028727,8.22462267803169,6.86956376229048,8.0482087576182,7.67115522647661,7.47149231838619,7.89685200013496,8.16613238753041,7.65906105682307,7.44262319409608,8.37107834065447,8.11591250068252,8.5913084724399,8.23391925256818,8.58235947344406,6.89538934323308,8.05418724527179,7.69275659003173,7.43959608905822,7.41543454149532,8.3445727938788,8.24583795677225,7.48787468721443,8.03294648575922,7.73679375613268,7.91715841410328,8.13066498379481,7.75249174600093,6.70678668300072,7.67159823506118,7.43191559551577,7.25966229346082,7.53532836846348,7.67028782074044,7.23238171286223,7.31126878277624,8.46058313171379,7.97617150019428,8.47738272096341,8.62903217502265,8.11565589264379,7.17675729676879,8.18878691659348,7.56989663791617,7.46527209023049,7.85116374434797,8.10980722802461,7.7564146502574,7.5341997239785,7.58684344727893,8.8013754048103,7.21348084534776,7.38321593762623,8.80735563977722,6.36185175506999,7.11852573754732,8.18155689267121,8.11511365133145,6.84327919094362,8.08019896675516,7.75647520398001,6.51467228207857,6.57022396334618,6.54552023654,6.71627377909939,6.48113648459634,6.41167090333828,6.29901631976331,6.24505923261104,6.25644725999092,6.23355701591542,5.88449134536887,6.66525164319111,6.19277190382779,6.25631353356327,7.7661773162128,7.29117520464674,7.63276913271867,7.63515353757647,7.42771623647926,6.05964368879889,7.52120613345654,6.76824757228207,6.5334327170858,6.97201298783875,7.26709463371041,6.76857041038398,6.57865273828507,6.533770055398,6.49704437014583,6.79869547218345,6.52588749822324,6.34988889777359,6.19769936053588,6.50073873146449,6.40264929969398,6.17064737573531,5.99714773619408,6.62069670476669,5.81239830680647,6.26379578983806,6.47364285065386,6.37515008555281,6.26215549877851,6.29815613386451,6.30648654051418,5.86077287340733,6.1262230616149,5.77192236782939,5.73979367505429,5.73529596856791,6.57860154511624,6.07109496885172,5.87912505100627,7.39576750732654,7.14795406066381,7.14317194104858,7.24097067194995,7.11628218320303,6.08344633513814,7.0455358381126,6.32832017288787,6.22102240301513,6.50288448072149,7.24851091259949,6.7388484136671,6.25434908569936,8.10998740539903,7.96919043845226,8.04004591741762,8.14905730844755,7.98803650770612,7.094609310408,7.84568805438777,7.29532744964313,7.18022292224839,7.19206124214909,8.1563395881656,7.69902861109895,7.19746035972523,7.10732611807405,6.79164645337535,6.71341059584366,6.94955982663489,6.80675151429436,5.85403665565007,6.69888952308096,6.05502766931424,5.90627428677884,6.23032219096289,6.92660930164624,6.38374682540684,5.96513911716985,6.7876360247981,6.6911924309973,6.41909089412497,6.63262996536759,6.66697767174757,5.79109186175867,6.41009055221231,5.90010315619448,5.81566363114865,6.00854259020631,6.8354164166258,6.36421175315915,5.94817479087563,FALSE
Choueiri_p_004,9.02593144616256,8.49113278085123,8.96599802727049,8.85145233390546,8.60963463664333,7.18637712849889,8.21082196031978,8.12087727624622,7.92731235077443,8.60065239081236,8.55918877976762,8.19484489891412,7.97257730306535,8.14214622632252,7.8386320049142,8.07117802282816,8.16641294717722,7.8593386970355,6.88213365204985,7.4040140039353,7.16867104531253,7.0327445624331,7.57221134821229,7.8848294189935,7.54669818381447,7.10067561588393,8.55151270315718,7.97969007273188,8.38033892534775,8.58971040449686,8.07558117858707,6.71343441089175,7.74678019948981,7.44201508680356,7.09954913359649,7.95280597957836,8.0071083772553,7.50833917251071,7.25182894140464,8.97484312752202,8.36662420073669,8.9819221810628,8.94961361269104,8.49471492775813,7.17721067963374,8.3062254080122,7.83161166413171,7.70500244423236,8.48231750118092,8.45359973533797,8.13688209226521,7.76860521702292,8.01517385107914,7.77697229872797,7.94564963588151,7.9567810760786,7.81275256402004,6.78155148470656,7.13695047956325,7.11411456468988,6.84349185129835,7.56541446389416,7.91612089867597,7.55193476779545,6.95538799500787,7.30189000639597,7.2711753970661,7.12524338971308,7.264010089441,7.2455778317071,6.38563185394691,6.26447677416055,6.82540696952662,6.63500458979112,7.03141747931625,7.40531931124367,7.19125004045335,6.71158648426957,8.04965500638051,7.47085177448304,8.10090051944943,8.0677125600823,7.58575556372259,6.35036180530312,7.37945144878435,7.0331199157579,6.79526966369423,7.43368019577062,7.4812938887045,7.09059845649115,6.8187826984995,6.84405629859599,6.73747002762906,6.95242693760083,7.07227550868547,6.69355834915133,5.74728710544762,6.28008289588705,6.26463272250889,5.72869666374698,6.50680020009624,6.92784508745477,6.42696935846962,5.95547559481725,6.87517121065587,6.76887296007219,6.86571342425469,7.03106598587791,6.74650968685347,5.92770968123463,6.05906833475071,6.14762013525034,5.82968476883278,6.43666449662043,6.96823627493587,6.67010473073178,6.05558223819311,7.8575770863988,7.5311416397894,7.95771327099966,7.78903703445744,7.52434792942097,6.48852667000134,7.01095435704816,6.871656186108,6.65418316559006,7.43661259978084,7.64144950430375,7.24163219053779,6.68955860333123,8.46902222564548,8.05898294827229,8.27193887153238,8.4472964828411,8.06507746389459,6.95195089209236,7.74615367902345,7.44381536041815,7.24253435434096,7.76963557102813,8.24418070163623,7.86533395374277,7.29827418154541,7.9295047458067,7.45414306422738,7.89437868043793,7.55030372109947,7.42893053648284,6.48476289728116,6.91904411581772,6.94655902384831,6.73070059985276,7.44000663714625,7.54820031023335,7.24419484827665,6.81921016463668,7.30315530983597,7.07170274539075,7.12802307194427,7.74226432018043,7.09987026890525,6.02754097160313,6.68633827731469,6.46295300286154,6.06308033925624,6.71511582916875,7.14611802915784,6.84286647322574,6.25740159655289,FALSE
Choueiri_p_005,8.07048735727034,7.89660159308759,7.37261313991125,7.66725119329844,7.56415216785603,6.51307880458306,7.20966751990773,7.28050751555241,7.18405930107584,7.10580515099783,8.19346682833112,7.16520410765813,7.02253610817799,7.75511563832186,7.73843315617203,7.11465080686714,7.43488824198219,7.41085238336314,6.8517052662373,7.12496149300144,7.14929054684815,7.04900677830523,6.79901035748486,8.03728986357698,7.03777694081843,6.75778117691869,7.91211437434753,7.56019629368696,7.22959567730578,7.50520572569166,7.2830229962057,6.2305452311475,7.18180473393161,7.16034457008894,6.98845114648624,6.78691202345606,7.8960345036937,6.69279232315528,6.77249567293488,8.18441569187761,9.06900654564265,7.71786321706503,8.86354546883176,8.94678663918801,7.65790546999278,7.92044357539322,8.79300694497176,8.75118996391784,8.00246936276662,9.23265114255621,8.70878601076773,8.7043806537253,7.72335001553473,7.7090255186571,6.97615003941287,7.35763322184916,7.42709781532082,6.83172036257708,6.86840226030341,7.14637405517591,7.02208013697803,6.9457182239199,8.04345105291145,7.06619516753335,6.74001905304233,7.06508418501933,8.70637830182588,6.03706133530969,8.29185686870948,8.659989065969,7.44176302186576,5.9174899603435,8.55422823459946,8.54960224393549,7.19325438234781,8.86318647357175,8.58987780128724,8.55420103890133,7.62169271841604,6.98395865945938,7.0160272491206,7.28340096227158,6.82977684977154,5.85083636226638,7.04379083091548,6.62624700645539,6.41188328638174,6.57762087205265,7.418942383191,6.11817828348016,6.33681511220274,6.71729974495758,8.53744718679835,5.91841948739367,8.18696491485629,8.48936735879495,7.13621791587048,5.94297995956632,8.4902968554493,8.48546090770728,6.96032629556916,8.71259651767271,8.47579715370574,8.49509946214088,6.93739230791621,6.52063488869195,6.03763881135598,6.35291718055117,6.31532845335353,5.81269566848955,5.99541785855986,5.71763753545542,5.68426253371719,5.8467186633374,7.13836110073276,6.29204814636649,5.82879638566994,8.17164647160464,8.07959433919796,7.82288020175972,7.9609125802923,7.84382286540214,7.49853709545345,6.71167764214966,7.79958609962931,7.76322801807807,7.66579540030334,8.3257932974504,7.74575681928522,7.57648089266174,8.07847168799228,7.92487395816915,7.49887404474781,7.9060588027184,7.84306284258346,7.37431087854742,7.80254849998187,7.18843050454749,7.09406944710353,7.47938668079712,8.31105956069477,7.32733786040015,7.04685441382746,7.61412808222579,7.31812494134896,6.83419059422171,7.25530089547168,7.19364974897824,6.41049003134204,6.74882063100223,6.66759049026958,6.44731199757625,6.6875445630249,7.68095572492507,6.68986186595823,6.51908835112256,8.03593384268224,7.8593798637785,7.66860690917991,7.80408613813003,7.80364806934182,7.48839502914604,6.36096357369739,7.51689942738172,7.50738885971108,7.56376189996309,8.11819397665914,7.71393668774481,7.54972412731899,FALSE
Choueiri_p_006,7.88916458918676,8.02320319004945,7.6566772396031,7.73806120683413,7.76984233997723,6.60056755148429,7.43338963145113,7.42917729709448,7.334266161064,7.17747582813124,7.90434653523753,7.28543494197747,7.25270901375879,7.45699100367963,7.53811962143469,7.21578372685404,7.39066288877409,7.19949621517579,6.59225434398922,7.12494220053457,6.93585512630225,6.88477295546619,6.6561909456479,7.46589968991953,6.87030832157842,6.81140607470066,7.74297512866132,7.83467153497544,7.5532839512914,7.55995118993087,7.51208239257633,6.23176853563102,7.36049993508671,7.29944763356979,7.15364559354734,6.90767457549532,7.61207957496388,6.8323648069176,7.01329944498139,7.78333083772975,7.62543744635111,7.54094840388042,7.62878499203589,7.3409410370471,6.4328208493123,7.37391141733792,7.04063466363955,6.93818583629212,6.9718288893176,7.44669189420243,6.88617775294879,6.97247374017103,7.38361305643139,7.48032054885282,7.09152416358548,7.29845105504093,7.21489275843447,6.56829909724932,6.86959627882363,6.93247306672388,6.85456553299529,6.83960330776788,7.47220417066855,6.91784171241279,6.77280991272967,6.48804072259672,6.78733991431706,6.17878712963304,6.426558616214,6.44810624518089,6.31732700881855,5.84508100489394,6.42672187360706,6.40639795952202,5.93031046401987,6.76468766376611,6.23214829754666,6.42660303508664,7.68552282370927,7.26930992091476,7.30711260552326,7.5683195220967,7.03402870683892,5.9503396727397,7.51069098669471,6.80346684431195,6.68627792511447,6.80169389911625,7.18146422673968,6.43147794319507,6.59529746922583,6.15791970497695,6.48590261966997,5.99421764883774,6.04738383868468,6.04444313075417,5.97415162551085,5.85514649107651,6.123771773229,6.09865732899653,5.51213648750363,6.45793531065509,5.73837049306625,6.1483690822718,6.23296328886477,6.57145554963919,6.11547472317019,6.13672278074008,6.18981590061873,5.776595264546,5.8847109503591,5.86733689473247,5.8372859022942,5.55003154969617,6.56214361589507,5.9651475249157,5.8671617660154,8.16866790589887,8.14756369909815,8.65000337340233,8.7225244613067,7.96093212185996,7.51128465842598,7.21305514935604,7.7901639054072,7.76671945921757,7.76385871650504,8.11666941848826,7.76930997472696,7.7238526949141,7.47927421882934,7.87698161141769,7.3040022601072,7.38752054975778,7.62578652929804,6.77768102534573,6.95336698384775,7.43258226088094,7.27043680547647,7.0501023397147,7.94485765248647,7.35291108806327,7.31398170773233,7.0177997584662,7.14585530623543,6.5789933242301,6.90424146548893,6.84194105168669,6.26036560399335,6.53641514561422,6.60496032796195,6.53943193778189,6.3933214005819,7.07602611124856,6.47144059080608,6.44950165753219,7.71154786886336,7.87968703923424,8.47049986233104,8.47316829180282,7.75253769519712,7.4771919058597,6.25437303673329,7.56152469882781,7.55230473532669,7.47979595948926,7.85465575536165,7.60041344245315,7.56147058131793,FALSE
Choueiri_p_007,9.26663774189868,7.80001463891504,8.13555203718651,8.32629748870168,7.64038489339107,6.36466058561856,7.8497561067482,7.19899754289602,6.90083944735988,8.98063930470953,7.72452562031547,6.89388619513462,6.91648769384445,7.48968820389031,7.00917549009666,7.2480545275273,7.26616026694602,6.73463300489213,5.60450783889313,7.02022309118137,6.15096911455277,6.06275825633967,6.44466811509279,6.86524991756865,6.19646823867234,6.13400447511001,8.10398618933394,7.42081355978119,7.83679645908699,8.00710741459114,7.21998514646384,5.7837615466754,7.52265787635064,6.75397103224004,6.3202914040812,7.52383607860322,7.32513830282578,6.42766140423026,6.47121125650326,9.12322940136542,7.49216382657216,7.95308811375514,8.03997407827811,7.30261302884835,6.03666232480801,7.63717315975866,6.79118208335655,6.63125968993864,8.92400269528487,7.32331690650421,6.60768748148995,6.67355808411822,7.51162298356556,6.97732188150921,7.30481609384111,7.27494821540482,6.8273450052109,5.68795765790681,6.92168246436213,6.38408151010239,6.09905772397274,6.6930114821376,7.02727443089163,6.29475219883258,6.13528772650082,6.40045147985518,6.1022428666018,6.29977750874609,6.20049214670594,5.90002306253738,5.01036399862102,5.8584858904617,5.55822800326041,5.26761873209292,5.86460699009581,6.17832490353219,5.65694116766681,5.31174060832196,7.66491135144915,7.08652021768478,7.4530044158724,7.39133003650898,6.95521231196116,5.53027785005267,7.20093601419733,6.49610761387245,6.13666369605626,6.94737002688583,7.06556993391505,6.18925814164844,6.19590799133524,6.41651566620472,6.14195654462064,6.36272602492825,6.18915618416282,5.93428498798621,4.54086726734753,5.9295512496524,5.64758995293529,4.98633665924847,5.95947333496247,6.21602492315171,5.32322152760861,5.0917374421263,6.31084542592979,5.88256256285513,6.09514518463083,6.07351496031557,5.67385950872044,4.71153229502205,5.70911500245024,5.31857411039883,4.96858038264936,5.62569096891963,5.99606807658751,5.38753252789443,5.19884555047468,7.27403786968225,6.78672064219865,7.19559797624257,6.89317073923522,6.54791888954892,5.31199996897388,6.65816953754807,6.07158747474508,5.81493067193686,6.49217538298697,6.77929382568613,6.05670574911089,5.85892783138884,7.5989517296439,7.0412903609647,7.37751354333083,7.19156093960441,6.91475402027596,5.8104651737997,6.99220258823347,6.4915345916787,6.2145398350693,6.86515287683151,7.03910374544944,6.39070435541175,6.24801487606243,7.00732539435077,6.51590577372532,6.86920007169893,6.63672166294406,6.3239879839845,5.13716220539,6.41337665067546,5.87833668967787,5.55792204186261,6.19655184014593,6.4960586234542,5.86130026982825,5.63245425644512,6.66928911384934,6.34662781571967,6.538996475618,6.49813012098756,6.24170353702312,4.93366954749674,6.25867133705389,5.83861829998561,5.36798370600408,6.08354472025,6.23723132971531,5.63337381978837,5.54584032592353,FALSE
Choueiri_p_008,6.09268288801751,5.66313824498144,5.61061566769606,5.98156011423266,5.69303797535432,5.15697364382544,5.46762600655466,5.33083795185773,5.44600407724263,5.32350528309639,5.71080897189583,5.21123823091058,5.33083795185773,6.06460180271791,5.7097741225618,5.84615192109124,5.96051831075709,5.76924522642928,4.75561204743533,5.56856262337379,5.35877133713931,5.07956953875163,5.57190697136281,5.68676667094187,5.26474438620544,5.26282051550257,5.6266735356849,5.16948025232093,5.27590772456466,5.64858372608773,5.21140359409619,4.55129012346956,5.27465272599046,4.972369075342,4.8563505748606,4.95923006341197,5.23615754679469,4.56268843552886,4.91597728707018,5.53584743167657,5.16810374965868,5.34274864711787,5.54322250368261,5.25388104250177,4.54555424038981,5.29643038210504,4.91152456597246,4.85170966393681,4.99114615275381,5.2348432427947,4.55699778057803,4.91152456597246,6.12427560952167,5.67362186091511,5.81707149181327,6.0278187683838,5.73457063247653,4.861749892753,5.53323616153603,5.31249982567988,5.164978582183,5.53666331314735,5.65002578466166,5.21530271557188,5.21331172406488,5.34458640903835,4.91487063350076,4.77759507798597,5.01332447022464,4.96845062552496,4.13924369579688,4.44008815599927,4.39928647845864,4.31457169417572,4.58237644415625,4.86129687460174,4.67297552313183,4.31457169417572,5.71939030484741,5.2527419650488,5.44172053731653,5.74509133532344,5.33376639121326,4.60372123476534,5.39851971839953,5.01207498510719,4.95636579354697,5.11627757940103,5.31576053087641,4.61471428676225,5.01207498510719,4.92809808917394,4.5269045689344,4.41913574632064,4.84874376618815,4.59662269999337,4.11269206439667,4.68414160853396,4.37124958583545,4.2848215843255,4.17196972513117,4.45639095570988,4.11269206439667,4.2848215843255,5.12931326727284,4.84240396580481,4.69769043317396,4.73684664090911,4.89869085804158,4.11478081639458,4.55811368330072,4.29453649239045,4.20323596791718,4.56442357475825,4.78601583822067,4.58687837271607,4.20323596791718,5.54095008959504,5.05591786248959,5.14468271822659,5.64240657723841,5.1484136606788,4.26878761424417,5.14408007123657,4.77645046684176,4.64275170344057,4.89910138774622,5.01955126070219,4.43833164958638,4.71166954898384,5.9096286751709,5.55114204627189,5.45784892619251,5.72299540908822,5.58342854510045,4.70253627746102,5.25664909178117,5.15303398816344,4.98308928636394,5.30312196659052,5.5254365206519,5.13539530661417,5.0377951974195,5.55029640441994,5.23269514623621,5.12029254292652,5.3092907816071,5.27284596176887,4.44061162741836,4.86102384906414,4.77637430365164,4.71158988781906,4.97230272356682,5.14462479659771,4.88768892256443,4.71158988781906,5.25519357365572,5.04819296441468,4.91975387507827,4.9533885653193,5.09373573783595,4.20057882700896,4.80093438884612,4.51697640958187,4.43908056381635,4.81040130962329,4.94767982480704,4.6492402765657,4.43908056381635,FALSE
